Title,Company,Level,Responsibility,Link
Trading System Support Analyst,Talencore,Entry level," Primary contact for reporting, data issues and other requests. ",https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Participate in small to medium project related with upgrades and implementation of third-party software. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Create and maintain support document ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Develop and enforce control processes that manage changes in the system. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Monitor and maintain all daily processes. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level,2+ of IT experience as business system analyst within the Financial Industry. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Working knowledge of an Order Management System is ideal (Charles River IMS). ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Strong knowledge in SQL and relational database concepts. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Proficient with UNIX scripting language. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Intermediate to advanced MS Excel skills ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Excellent analytical ability & problem-solving skills. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Strong organizational and time management skills. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Ability to multi-task effectively and efficiently. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Solid written and verbal communication skills. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, General knowledge and understanding of servers and networks. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Industry knowledge of asset management preferred. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Proven ability to work in a mission critical operations environment. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Normal office environment ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Occasional overtime work is required. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, On call is required. ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Recognition & Compensation ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Training & Development ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Health & Well-being ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level, Communication & Feedback ,https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
Trading System Support Analyst,Talencore,Entry level,"<section class=""link-columns""><div class=""link-column""><h3 class=""link-column__title"">Jobs with related titles</h3><ul class=""link-column__list""><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/technical-support-specialist-jobs?trk=public_jobs_related_jserp_link"">Technical Support Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/team-lead-jobs?trk=public_jobs_related_jserp_link"">Team Lead jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/information-technology-support-specialist-jobs?trk=public_jobs_related_jserp_link"">Information Technology Support Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/technical-analyst-jobs?trk=public_jobs_related_jserp_link"">Technical Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/support-specialist-jobs?trk=public_jobs_related_jserp_link"">Support Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/support-associate-jobs?trk=public_jobs_related_jserp_link"">Support Associate jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-jobs?trk=public_jobs_related_jserp_link"">Senior jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/application-support-analyst-jobs?trk=public_jobs_related_jserp_link"">Application Support Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/technical-support-engineer-jobs?trk=public_jobs_related_jserp_link"">Technical Support Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/service-desk-analyst-jobs?trk=public_jobs_related_jserp_link"">Service Desk Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/implementation-specialist-jobs?trk=public_jobs_related_jserp_link"">Implementation Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/support-analyst-jobs?trk=public_jobs_related_jserp_link"">Support Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/application-support-specialist-jobs?trk=public_jobs_related_jserp_link"">Application Support Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/technical-support-analyst-jobs?trk=public_jobs_related_jserp_link"">Technical Support Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/production-support-analyst-jobs?trk=public_jobs_related_jserp_link"">Production Support Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/application-specialist-jobs?trk=public_jobs_related_jserp_link"">Application Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/help-desk-analyst-jobs?trk=public_jobs_related_jserp_link"">Help Desk Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/information-technology-support-analyst-jobs?trk=public_jobs_related_jserp_link"">Information Technology Support Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/information-technology-support-technician-jobs?trk=public_jobs_related_jserp_link"">Information Technology Support Technician jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/help-desk-specialist-jobs?trk=public_jobs_related_jserp_link"">Help Desk Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/support-technician-jobs?trk=public_jobs_related_jserp_link"">Support Technician jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/desktop-support-specialist-jobs?trk=public_jobs_related_jserp_link"">Desktop Support Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/support-engineer-jobs?trk=public_jobs_related_jserp_link"">Support Engineer jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/technical-support-representative-jobs?trk=public_jobs_related_jserp_link"">Technical Support Representative jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/product-support-specialist-jobs?trk=public_jobs_related_jserp_link"">Product Support Specialist jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/support-coordinator-jobs?trk=public_jobs_related_jserp_link"">Support Coordinator jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-technical-support-analyst-jobs?trk=public_jobs_related_jserp_link"">Senior Technical Support Analyst jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/operations-team-lead-jobs?trk=public_jobs_related_jserp_link"">Operations Team Lead jobs</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/information-technology-field-technician-jobs?trk=public_jobs_related_jserp_link"">Information Technology Field Technician jobs</a></li></ul></div><div class=""link-column""><h3 class=""link-column__title"">Other popular searches</h3><ul class=""link-column__list""><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/technical-support-specialist-jobs-toronto-on?trk=public_jobs_related_jserp_link"">Technical Support Specialist jobs in Toronto, ON</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/support-associate-jobs-toronto-on?trk=public_jobs_related_jserp_link"">Support Associate jobs in Toronto, ON</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/senior-jobs-toronto-on?trk=public_jobs_related_jserp_link"">Senior jobs in Toronto, ON</a></li><li class=""link-column__item""><a class=""link-column__link"" data-tracking-control-name=""public_jobs_related_jserp_link"" data-tracking-will-navigate="""" href=""https://ca.linkedin.com/jobs/team-lead-jobs-toronto-on?trk=public_jobs_related_jserp_link"">Team Lead jobs in Toronto, ON</a></li></ul></div></section>",https://ca.linkedin.com/jobs/view/trading-system-support-analyst-at-talencore-1725680095?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=10&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate," Business group: GWRT-GCMT - Derivatives Trading Technology is searching for a strong back end developer for their ongoing enhancements, bug-fixes, issue resolutions & Projects.",https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate,"The successful candidate will gain exposure and continue to specialize in FX products, metal commodities while gaining exposure to multiple derivative technologies, especially Murex.",https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate,5-7 years experience as a ,https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate,4 + years’ experience with ,https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate,4 + years' experience with ,https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate,5 + years' experience managing end users’ requirements,https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate,"Exposure to market data in Capital Markets particularly with respect to derivatives (curves, surfaces etc).3 + years front-end development with HTML/CSS (HTML5/CSS3) and JavaScript",https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
"Senior Business Analyst to work on back office Murex ongoing enhancements, bug-fixes, issue resolutions and Projects with experience in data integration/SQL- 14064",S.i. Systems,Associate,"SDLC, Agile experience",https://ca.linkedin.com/jobs/view/senior-business-analyst-to-work-on-back-office-murex-ongoing-enhancements-bug-fixes-issue-resolutions-and-projects-with-experience-in-data-integration-sql-14064-at-s-i-systems-1748357320?refId=9d1b195a-3bae-4eae-86b3-3735204d058e&position=11&pageNum=16&trk=public_jobs_job-result-card_result-card_full-click
